Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
7318725.0,ChatGPT,34,10,44,Conversation log
7318737.0,ChatGPT,1169,29,1198,Conversation log
7318744.0,ChatGPT,1743,299,2042,Conversation log
7318747.0,ChatGPT,458,211,669,Conversation log
7318767.0,ChatGPT,828,40,868,Conversation log
7318781.0,ChatGPT,106,7,113,Conversation log
7318815.0,ChatGPT,329,179,508,Conversation log
7318822.0,ChatGPT,738,115,853,Conversation log
7318825.0,ChatGPT,28,338,366,Conversation log
7318826.0,ChatGPT,21,160,181,Conversation log
7318832.0,ChatGPT,305,450,755,Conversation log
7318832.0,ChatGPT,2688,410,3098,Conversation log
7318835.0,ChatGPT,141,223,364,Conversation log
7318840.0,ChatGPT,422,153,575,Conversation log
7318863.0,ChatGPT,421,609,1030,Conversation log
7318872.0,ChatGPT,710,474,1184,Conversation log
7318874.0,ChatGPT,208,449,657,Conversation log
7318879.0,ChatGPT,519,297,816,Conversation log
7318892.0,ChatGPT,483,126,609,Conversation log
7318919.0,ChatGPT,832,187,1019,Conversation log
7318955.0,ChatGPT,130,346,476,Conversation log
7318978.0,ChatGPT,2207,487,2694,Conversation log
7318987.0,ChatGPT,19,3,22,Conversation log
7319009.0,ChatGPT,1669,386,2055,Conversation log
7319048.0,ChatGPT,1752,386,2138,Conversation log
7319121.0,ChatGPT,109,186,295,Conversation log
7319128.0,ChatGPT,35,161,196,Conversation log
7319132.0,ChatGPT,873,18,891,Conversation log
7319146.0,ChatGPT,2153,430,2583,Conversation log
7319176.0,ChatGPT,846,12,858,Conversation log
7319189.0,ChatGPT,261,13,274,Conversation log
7319230.0,ChatGPT,36,20,56,Conversation log
7319242.0,ChatGPT,474,33,507,Conversation log
7319258.0,ChatGPT,2022,470,2492,Conversation log
7319258.0,ChatGPT,294,28,322,Conversation log
7319283.0,ChatGPT,266,30,296,Conversation log
7319289.0,ChatGPT,4432,577,5009,Conversation log
7319311.0,ChatGPT,698,81,779,Conversation log
7319330.0,ChatGPT,311,121,432,Conversation log
7319379.0,ChatGPT,92,138,230,Conversation log
7319387.0,ChatGPT,1934,474,2408,Conversation log
7319396.0,ChatGPT,1057,56,1113,Conversation log
7319398.0,ChatGPT,41,5,46,Conversation log
7319410.0,ChatGPT,855,265,1120,Conversation log
7319455.0,ChatGPT,501,171,672,Conversation log
7319458.0,ChatGPT,1096,183,1279,Conversation log
7319483.0,ChatGPT,330,42,372,Conversation log
7319488.0,ChatGPT,699,139,838,Conversation log
7319500.0,ChatGPT,63,3,66,Conversation log
7319503.0,ChatGPT,2333,551,2884,Conversation log
7319523.0,ChatGPT,63,40,103,Conversation log
7319531.0,ChatGPT,91,60,151,Conversation log
7319539.0,ChatGPT,33,378,411,Conversation log
7319562.0,ChatGPT,16,91,107,Conversation log
7319571.0,ChatGPT,1303,257,1560,Conversation log
7319574.0,ChatGPT,33,107,140,Conversation log
7319584.0,ChatGPT,23,17,40,Conversation log
7319619.0,ChatGPT,904,145,1049,Conversation log
7319627.0,ChatGPT,756,113,869,Conversation log
7319631.0,ChatGPT,1572,259,1831,Conversation log
7319645.0,ChatGPT,501,57,558,Conversation log
7319647.0,ChatGPT,77,28,105,Conversation log
7319661.0,ChatGPT,168,168,336,Conversation log
7319689.0,ChatGPT,134,18,152,Conversation log
7319695.0,ChatGPT,217,60,277,Conversation log
7319738.0,ChatGPT,689,244,933,Conversation log
7319759.0,ChatGPT,290,298,588,Conversation log
7319801.0,ChatGPT,552,489,1041,Conversation log
7319827.0,ChatGPT,776,500,1276,Conversation log
7319830.0,ChatGPT,43,85,128,Conversation log
7319842.0,ChatGPT,449,65,514,Conversation log
7319846.0,ChatGPT,240,205,445,Conversation log
7319851.0,ChatGPT,95,27,122,Conversation log
7319864.0,ChatGPT,1998,721,2719,Conversation log
7319867.0,ChatGPT,26,159,185,Conversation log
7319881.0,ChatGPT,1407,384,1791,Conversation log
7320019.0,ChatGPT,196,26,222,Conversation log
7320027.0,ChatGPT,2510,248,2758,Conversation log
7320033.0,ChatGPT,1142,482,1624,Conversation log
7320067.0,ChatGPT,2162,417,2579,Conversation log
7320068.0,ChatGPT,1525,284,1809,Conversation log
7320103.0,ChatGPT,276,30,306,Conversation log
7320109.0,ChatGPT,3967,254,4221,Conversation log
7320112.0,ChatGPT,612,138,750,Conversation log
7320170.0,ChatGPT,422,113,535,Conversation log
7320245.0,ChatGPT,1414,442,1856,Conversation log
7320255.0,ChatGPT,2365,125,2490,Conversation log
7320274.0,ChatGPT,1723,486,2209,Conversation log
7320351.0,ChatGPT,1606,303,1909,Conversation log
7320362.0,ChatGPT,1606,376,1982,Conversation log
7320385.0,ChatGPT,108,404,512,Conversation log
7320388.0,ChatGPT,123,261,384,Conversation log
7320427.0,ChatGPT,47,206,253,Conversation log
7320453.0,ChatGPT,67,35,102,Conversation log
7320492.0,ChatGPT,46,572,618,Conversation log
7320492.0,ChatGPT,1360,82,1442,Conversation log
7320543.0,ChatGPT,1228,95,1323,Conversation log
7320567.0,ChatGPT,56,42,98,Conversation log
7320584.0,ChatGPT,14,17,31,Conversation log
7320615.0,ChatGPT,42,31,73,Conversation log
7320638.0,ChatGPT,1452,127,1579,Conversation log
7320646.0,ChatGPT,163,18,181,Conversation log
7320647.0,ChatGPT,759,49,808,Conversation log
7320650.0,ChatGPT,1243,318,1561,Conversation log
7320653.0,ChatGPT,582,8,590,Conversation log
7320676.0,ChatGPT,119,28,147,Conversation log
7320693.0,ChatGPT,78,427,505,Conversation log
7320693.0,ChatGPT,162,14,176,Conversation log
7320694.0,ChatGPT,128,720,848,Conversation log
7320712.0,ChatGPT,194,12,206,Conversation log
7320715.0,ChatGPT,199,29,228,Conversation log
7320733.0,ChatGPT,207,18,225,Conversation log
7320736.0,ChatGPT,187,6,193,Conversation log
7320755.0,ChatGPT,949,31,980,Conversation log
7320761.0,ChatGPT,1273,400,1673,Conversation log
7320805.0,ChatGPT,1239,400,1639,Conversation log
7321043.0,ChatGPT,18,107,125,Conversation log
7321094.0,ChatGPT,431,29,460,Conversation log
7321110.0,ChatGPT,629,57,686,Conversation log
7321126.0,ChatGPT,443,17,460,Conversation log
7321248.0,ChatGPT,59,566,625,Conversation log
7321265.0,ChatGPT,157,260,417,Conversation log
7321338.0,ChatGPT,649,239,888,Conversation log
7321377.0,ChatGPT,402,558,960,Conversation log
7321476.0,ChatGPT,50,18,68,Conversation log
7321513.0,ChatGPT,81,148,229,Conversation log
7321521.0,ChatGPT,407,182,589,Conversation log
7321557.0,ChatGPT,553,21,574,Conversation log
7321591.0,ChatGPT,244,131,375,Conversation log
7321616.0,ChatGPT,103,154,257,Conversation log
7321694.0,ChatGPT,1523,260,1783,Conversation log
7321707.0,ChatGPT,45,24,69,Conversation log
7321779.0,ChatGPT,2775,210,2985,Conversation log
7321894.0,ChatGPT,1561,80,1641,Conversation log
7321919.0,ChatGPT,16,182,198,Conversation log
7321934.0,ChatGPT,30,39,69,Conversation log
7321956.0,ChatGPT,223,231,454,Conversation log
7321973.0,ChatGPT,24,126,150,Conversation log
7321989.0,ChatGPT,726,413,1139,Conversation log
7322021.0,ChatGPT,155,238,393,Conversation log
7322023.0,ChatGPT,183,127,310,Conversation log
7322044.0,ChatGPT,103,16,119,Conversation log
7322226.0,ChatGPT,481,327,808,Conversation log
7322302.0,ChatGPT,1174,694,1868,Conversation log
7322332.0,ChatGPT,35,208,243,Conversation log
7322493.0,ChatGPT,793,101,894,Conversation log
7322508.0,ChatGPT,1133,170,1303,Conversation log
7322544.0,ChatGPT,1375,540,1915,Conversation log
7322634.0,ChatGPT,325,400,725,Conversation log
7322693.0,ChatGPT,46,474,520,Conversation log
7322754.0,ChatGPT,561,310,871,Conversation log
7322778.0,ChatGPT,14,182,196,Conversation log
7322813.0,ChatGPT,413,94,507,Conversation log
7322852.0,ChatGPT,214,249,463,Conversation log
7322885.0,ChatGPT,91,82,173,Conversation log
7322889.0,ChatGPT,746,100,846,Conversation log
7322912.0,ChatGPT,372,334,706,Conversation log
7323076.0,ChatGPT,150,10,160,Conversation log
7323083.0,ChatGPT,25,445,470,Conversation log
7323108.0,ChatGPT,195,11,206,Conversation log
7323139.0,ChatGPT,1969,312,2281,Conversation log
7323192.0,ChatGPT,232,29,261,Conversation log
7323447.0,ChatGPT,20,81,101,Conversation log
7323482.0,ChatGPT,34,390,424,Conversation log
7323512.0,ChatGPT,199,175,374,Conversation log
7323633.0,ChatGPT,481,309,790,Conversation log
7323634.0,ChatGPT,283,156,439,Conversation log
7323661.0,ChatGPT,1977,228,2205,Conversation log
7323712.0,ChatGPT,455,221,676,Conversation log
7324028.0,ChatGPT,36,119,155,Conversation log
7324034.0,ChatGPT,1599,101,1700,Conversation log
7324340.0,ChatGPT,187,110,297,Conversation log
7324351.0,ChatGPT,237,57,294,Conversation log
7324568.0,ChatGPT,864,285,1149,Conversation log
7324648.0,ChatGPT,448,153,601,Conversation log
7324650.0,ChatGPT,791,19,810,Conversation log
7324721.0,ChatGPT,42,86,128,Conversation log
7324731.0,ChatGPT,630,233,863,Conversation log
7324752.0,ChatGPT,833,25,858,Conversation log
7324772.0,ChatGPT,683,102,785,Conversation log
7324775.0,ChatGPT,889,182,1071,Conversation log
7324871.0,ChatGPT,1088,321,1409,Conversation log
7324944.0,ChatGPT,187,10,197,Conversation log
7325060.0,ChatGPT,23,272,295,Conversation log
7325160.0,ChatGPT,351,318,669,Conversation log
7325268.0,ChatGPT,213,404,617,Conversation log
7325313.0,ChatGPT,711,260,971,Conversation log
7325326.0,ChatGPT,25,11,36,Conversation log
7325354.0,ChatGPT,63,10,73,Conversation log
7325390.0,ChatGPT,553,54,607,Conversation log
7325391.0,ChatGPT,705,382,1087,Conversation log
7325519.0,ChatGPT,871,20,891,Conversation log
7325550.0,ChatGPT,909,35,944,Conversation log
7325558.0,ChatGPT,488,25,513,Conversation log
7325573.0,ChatGPT,600,26,626,Conversation log
7325582.0,ChatGPT,385,126,511,Conversation log
7325591.0,ChatGPT,313,172,485,Conversation log
7325595.0,ChatGPT,186,27,213,Conversation log
7325621.0,ChatGPT,445,303,748,Conversation log
7325824.0,ChatGPT,192,28,220,Conversation log
7325855.0,ChatGPT,1010,372,1382,Conversation log
7325878.0,ChatGPT,1745,327,2072,Conversation log
7325958.0,ChatGPT,211,28,239,Conversation log
7326048.0,ChatGPT,1571,297,1868,Conversation log
7326138.0,ChatGPT,832,111,943,Conversation log
7326158.0,ChatGPT,210,33,243,Conversation log
7326182.0,ChatGPT,216,28,244,Conversation log
7326185.0,ChatGPT,772,120,892,Conversation log
7326264.0,ChatGPT,236,53,289,Conversation log
7326410.0,ChatGPT,1854,444,2298,Conversation log
7326603.0,ChatGPT,771,122,893,Conversation log
7326890.0,ChatGPT,257,42,299,Conversation log
7326963.0,ChatGPT,780,38,818,Conversation log
7326992.0,ChatGPT,38,31,69,Conversation log
7327012.0,ChatGPT,82,22,104,Conversation log
7327021.0,ChatGPT,887,50,937,Conversation log
7327098.0,ChatGPT,116,10,126,Conversation log
7327232.0,ChatGPT,114,147,261,Conversation log
7327288.0,ChatGPT,35,16,51,Conversation log
7327299.0,ChatGPT,671,141,812,Conversation log
7327318.0,ChatGPT,918,292,1210,Conversation log
7327342.0,ChatGPT,72,18,90,Conversation log
7327388.0,ChatGPT,433,179,612,Conversation log
7327412.0,ChatGPT,1112,146,1258,Conversation log
7327463.0,ChatGPT,88,221,309,Conversation log
7327470.0,ChatGPT,27,274,301,Conversation log
7327555.0,ChatGPT,334,236,570,Conversation log
7327591.0,ChatGPT,594,165,759,Conversation log
7327725.0,ChatGPT,17,76,93,Conversation log
7327893.0,ChatGPT,191,55,246,Conversation log
7327927.0,ChatGPT,1953,201,2154,Conversation log
7327935.0,ChatGPT,444,206,650,Conversation log
7327993.0,ChatGPT,268,25,293,Conversation log
7328044.0,ChatGPT,107,113,220,Conversation log
7328110.0,ChatGPT,269,122,391,Conversation log
7328201.0,ChatGPT,339,375,714,Conversation log
7328239.0,ChatGPT,52,125,177,Conversation log
7328259.0,ChatGPT,265,8,273,Conversation log
7328437.0,ChatGPT,670,14,684,Conversation log
7328499.0,ChatGPT,380,123,503,Conversation log
7328545.0,ChatGPT,647,175,822,Conversation log
7328570.0,ChatGPT,458,133,591,Conversation log
7328595.0,ChatGPT,756,150,906,Conversation log
7328643.0,ChatGPT,825,54,879,Conversation log
7328695.0,ChatGPT,19,79,98,Conversation log
7328697.0,ChatGPT,733,156,889,Conversation log
7328733.0,ChatGPT,278,20,298,Conversation log
7328746.0,ChatGPT,1527,594,2121,Conversation log
7328749.0,ChatGPT,131,97,228,Conversation log
7328782.0,ChatGPT,4030,664,4694,Conversation log
7328787.0,ChatGPT,246,105,351,Conversation log
7328803.0,ChatGPT,831,126,957,Conversation log
7328835.0,ChatGPT,838,35,873,Conversation log
7328885.0,ChatGPT,1002,376,1378,Conversation log
7328956.0,ChatGPT,812,52,864,Conversation log
7328987.0,ChatGPT,234,6,240,Conversation log
7329022.0,ChatGPT,8,10,18,Conversation log
7329028.0,ChatGPT,912,32,944,Conversation log
7329109.0,ChatGPT,198,4,202,Conversation log
7329149.0,ChatGPT,181,6,187,Conversation log
7329152.0,ChatGPT,827,120,947,Conversation log
7329196.0,ChatGPT,839,90,929,Conversation log
7329237.0,ChatGPT,172,6,178,Conversation log
7329254.0,ChatGPT,1759,368,2127,Conversation log
7329267.0,ChatGPT,129,3,132,Conversation log
7329270.0,ChatGPT,720,111,831,Conversation log
7329304.0,ChatGPT,1394,47,1441,Conversation log
7329315.0,ChatGPT,847,80,927,Conversation log
7329320.0,ChatGPT,328,317,645,Conversation log
7329485.0,ChatGPT,22,347,369,Conversation log
7329578.0,ChatGPT,882,83,965,Conversation log
7329594.0,ChatGPT,854,77,931,Conversation log
7329778.0,ChatGPT,308,248,556,Conversation log
7329783.0,ChatGPT,419,238,657,Conversation log
7329840.0,ChatGPT,869,130,999,Conversation log
7329873.0,ChatGPT,1145,128,1273,Conversation log
7329885.0,ChatGPT,41,116,157,Conversation log
7329910.0,ChatGPT,599,165,764,Conversation log
7330028.0,ChatGPT,180,207,387,Conversation log
7330118.0,ChatGPT,447,20,467,Conversation log
7330156.0,ChatGPT,494,70,564,Conversation log
7330188.0,ChatGPT,788,32,820,Conversation log
7330273.0,ChatGPT,639,9,648,Conversation log
7330340.0,ChatGPT,467,16,483,Conversation log
7330351.0,ChatGPT,607,65,672,Conversation log
7330373.0,ChatGPT,430,18,448,Conversation log
7330411.0,ChatGPT,349,16,365,Conversation log
7330436.0,ChatGPT,458,94,552,Conversation log
7330479.0,ChatGPT,369,144,513,Conversation log
7330510.0,ChatGPT,1122,409,1531,Conversation log
7330519.0,ChatGPT,503,133,636,Conversation log
7330548.0,ChatGPT,1219,352,1571,Conversation log
7330550.0,ChatGPT,1474,269,1743,Conversation log
7330623.0,ChatGPT,1760,393,2153,Conversation log
7330671.0,ChatGPT,698,107,805,Conversation log
7330727.0,ChatGPT,1271,481,1752,Conversation log
7330763.0,ChatGPT,877,97,974,Conversation log
7330768.0,ChatGPT,678,38,716,Conversation log
7330813.0,ChatGPT,894,61,955,Conversation log
7330992.0,ChatGPT,123,163,286,Conversation log
7331024.0,ChatGPT,880,376,1256,Conversation log
7331051.0,ChatGPT,1113,99,1212,Conversation log
7331076.0,ChatGPT,990,165,1155,Conversation log
7331090.0,ChatGPT,275,14,289,Conversation log
7331139.0,ChatGPT,214,17,231,Conversation log
7331248.0,ChatGPT,924,297,1221,Conversation log
7331264.0,ChatGPT,24,164,188,Conversation log
7331301.0,ChatGPT,217,11,228,Conversation log
7331305.0,ChatGPT,592,40,632,Conversation log
7331372.0,ChatGPT,541,51,592,Conversation log
7331410.0,ChatGPT,390,45,435,Conversation log
7331502.0,ChatGPT,494,13,507,Conversation log
7331504.0,ChatGPT,1086,160,1246,Conversation log
7331517.0,ChatGPT,857,160,1017,Conversation log
7331560.0,ChatGPT,924,180,1104,Conversation log
7331622.0,ChatGPT,431,56,487,Conversation log
7331744.0,ChatGPT,106,339,445,Conversation log
7331861.0,ChatGPT,440,22,462,Conversation log
7331869.0,ChatGPT,20,396,416,Conversation log
7331936.0,ChatGPT,10,106,116,Conversation log
7331993.0,ChatGPT,434,15,449,Conversation log
7331996.0,ChatGPT,486,443,929,Conversation log
7332030.0,ChatGPT,572,93,665,Conversation log
7332131.0,ChatGPT,959,542,1501,Conversation log
7332131.0,ChatGPT,377,12,389,Conversation log
7332226.0,ChatGPT,1629,623,2252,Conversation log
7332310.0,ChatGPT,2278,407,2685,Conversation log
7332330.0,ChatGPT,76,27,103,Conversation log
7332384.0,ChatGPT,2266,459,2725,Conversation log
7332438.0,ChatGPT,116,30,146,Conversation log
7332462.0,ChatGPT,2278,605,2883,Conversation log
7332488.0,ChatGPT,931,335,1266,Conversation log
7332518.0,ChatGPT,2337,461,2798,Conversation log
7332592.0,ChatGPT,1045,36,1081,Conversation log
7332630.0,ChatGPT,1044,24,1068,Conversation log
7332740.0,ChatGPT,2858,9,2867,Conversation log
7332814.0,ChatGPT,160,47,207,Conversation log
7332819.0,ChatGPT,1847,8,1855,Conversation log
7332836.0,ChatGPT,218,25,243,Conversation log
7332978.0,ChatGPT,721,11,732,Conversation log
7333058.0,ChatGPT,623,640,1263,Conversation log
7333097.0,ChatGPT,128,234,362,Conversation log
7333277.0,ChatGPT,941,95,1036,Conversation log
7333297.0,ChatGPT,883,41,924,Conversation log
7333341.0,ChatGPT,585,29,614,Conversation log
7333389.0,ChatGPT,583,44,627,Conversation log
7333483.0,ChatGPT,521,73,594,Conversation log
7333513.0,ChatGPT,757,151,908,Conversation log
7333551.0,ChatGPT,411,11,422,Conversation log
7333562.0,ChatGPT,54,275,329,Conversation log
7333636.0,ChatGPT,242,30,272,Conversation log
7333645.0,ChatGPT,879,66,945,Conversation log
7333680.0,ChatGPT,955,36,991,Conversation log
7333930.0,ChatGPT,830,131,961,Conversation log
7333960.0,ChatGPT,733,340,1073,Conversation log
7334048.0,ChatGPT,2090,548,2638,Conversation log
7334079.0,ChatGPT,1094,589,1683,Conversation log
7334219.0,ChatGPT,194,278,472,Conversation log
7334279.0,ChatGPT,2081,379,2460,Conversation log
7334283.0,ChatGPT,30,76,106,Conversation log
7334353.0,ChatGPT,2869,493,3362,Conversation log
7334380.0,ChatGPT,25,125,150,Conversation log
7334475.0,ChatGPT,3427,711,4138,Conversation log
7334496.0,ChatGPT,169,162,331,Conversation log
7334533.0,ChatGPT,358,127,485,Conversation log
7334574.0,ChatGPT,3872,743,4615,Conversation log
7334574.0,ChatGPT,504,136,640,Conversation log
7334698.0,ChatGPT,985,120,1105,Conversation log
7334960.0,ChatGPT,50,124,174,Conversation log
7334993.0,ChatGPT,985,229,1214,Conversation log
7335027.0,ChatGPT,13,147,160,Conversation log
7335080.0,ChatGPT,175,199,374,Conversation log
7335132.0,ChatGPT,903,99,1002,Conversation log
7335137.0,ChatGPT,34,169,203,Conversation log
7335205.0,ChatGPT,2263,452,2715,Conversation log
7335308.0,ChatGPT,1129,184,1313,Conversation log
7335312.0,ChatGPT,870,145,1015,Conversation log
7335423.0,ChatGPT,75,326,401,Conversation log
7335432.0,ChatGPT,865,64,929,Conversation log
7335494.0,ChatGPT,397,394,791,Conversation log
7335685.0,ChatGPT,713,193,906,Conversation log
7335770.0,ChatGPT,813,138,951,Conversation log
7335843.0,ChatGPT,1680,386,2066,Conversation log
7335872.0,ChatGPT,517,228,745,Conversation log
7335892.0,ChatGPT,1496,323,1819,Conversation log
7335901.0,ChatGPT,396,108,504,Conversation log
7336117.0,ChatGPT,426,303,729,Conversation log
7336130.0,ChatGPT,234,223,457,Conversation log
7336145.0,ChatGPT,805,382,1187,Conversation log
7336629.0,ChatGPT,519,146,665,Conversation log
7336644.0,ChatGPT,679,171,850,Conversation log
7336648.0,ChatGPT,206,40,246,Conversation log
7336829.0,ChatGPT,125,103,228,Conversation log
7336838.0,ChatGPT,25,115,140,Conversation log
7336930.0,ChatGPT,336,21,357,Conversation log
7336946.0,ChatGPT,681,422,1103,Conversation log
7337224.0,ChatGPT,938,462,1400,Conversation log
7337310.0,ChatGPT,1260,310,1570,Conversation log
7337438.0,ChatGPT,753,39,792,Conversation log
7337477.0,ChatGPT,20,17,37,Conversation log
7337700.0,ChatGPT,34,130,164,Conversation log
7337748.0,ChatGPT,197,98,295,Conversation log
7337783.0,ChatGPT,44,388,432,Conversation log
7337817.0,ChatGPT,350,272,622,Conversation log
7337873.0,ChatGPT,655,295,950,Conversation log
7337981.0,ChatGPT,1027,335,1362,Conversation log
7337997.0,ChatGPT,2265,563,2828,Conversation log
7338138.0,ChatGPT,145,129,274,Conversation log
7338164.0,ChatGPT,16,126,142,Conversation log
7338196.0,ChatGPT,109,145,254,Conversation log
7338212.0,ChatGPT,248,85,333,Conversation log
7338244.0,ChatGPT,162,193,355,Conversation log
7338296.0,ChatGPT,2562,796,3358,Conversation log
7338374.0,ChatGPT,1223,209,1432,Conversation log
7338413.0,ChatGPT,1331,213,1544,Conversation log
7338421.0,ChatGPT,24,231,255,Conversation log
7338446.0,ChatGPT,631,23,654,Conversation log
7338446.0,ChatGPT,23,331,354,Conversation log
7338467.0,ChatGPT,3307,669,3976,Conversation log
7338472.0,ChatGPT,368,201,569,Conversation log
7338536.0,ChatGPT,279,245,524,Conversation log
7338545.0,ChatGPT,593,301,894,Conversation log
7338560.0,ChatGPT,22,45,67,Conversation log
7338571.0,ChatGPT,3032,631,3663,Conversation log
7338585.0,ChatGPT,545,234,779,Conversation log
7338618.0,ChatGPT,1287,247,1534,Conversation log
7338619.0,ChatGPT,390,387,777,Conversation log
7338648.0,ChatGPT,638,74,712,Conversation log
7338708.0,ChatGPT,42,26,68,Conversation log
7338726.0,ChatGPT,452,285,737,Conversation log
7338729.0,ChatGPT,810,302,1112,Conversation log
7338767.0,ChatGPT,757,933,1690,Conversation log
7338780.0,ChatGPT,188,181,369,Conversation log
7338830.0,ChatGPT,908,494,1402,Conversation log
7338894.0,ChatGPT,108,48,156,Conversation log
7338967.0,ChatGPT,1050,442,1492,Conversation log
7338980.0,ChatGPT,666,161,827,Conversation log
7339019.0,ChatGPT,1713,938,2651,Conversation log
7339082.0,ChatGPT,406,119,525,Conversation log
7339084.0,ChatGPT,686,196,882,Conversation log
7339118.0,ChatGPT,650,230,880,Conversation log
7339153.0,ChatGPT,856,310,1166,Conversation log
7339185.0,ChatGPT,1074,376,1450,Conversation log
7339214.0,ChatGPT,85,57,142,Conversation log
7339315.0,ChatGPT,1268,117,1385,Conversation log
7339341.0,ChatGPT,23,380,403,Conversation log
7339350.0,ChatGPT,1178,80,1258,Conversation log
7339390.0,ChatGPT,423,320,743,Conversation log
7339434.0,ChatGPT,753,579,1332,Conversation log
7339476.0,ChatGPT,2724,115,2839,Conversation log
7339602.0,ChatGPT,230,121,351,Conversation log
7339607.0,ChatGPT,1050,175,1225,Conversation log
7339707.0,ChatGPT,920,147,1067,Conversation log
7339720.0,ChatGPT,584,72,656,Conversation log
7339964.0,ChatGPT,2861,109,2970,Conversation log
7339975.0,ChatGPT,43,56,99,Conversation log
7339975.0,ChatGPT,22,4,26,Conversation log
7340053.0,ChatGPT,1916,352,2268,Conversation log
7340055.0,ChatGPT,129,13,142,Conversation log
7340117.0,ChatGPT,2258,89,2347,Conversation log
7340137.0,ChatGPT,125,72,197,Conversation log
7340360.0,ChatGPT,32,164,196,Conversation log
7340403.0,ChatGPT,68,687,755,Conversation log
7340406.0,ChatGPT,189,29,218,Conversation log
7340420.0,ChatGPT,49,607,656,Conversation log
7340565.0,ChatGPT,651,52,703,Conversation log
7340573.0,ChatGPT,69,310,379,Conversation log
7340609.0,ChatGPT,12,126,138,Conversation log
7340627.0,ChatGPT,253,15,268,Conversation log
7340679.0,ChatGPT,1368,317,1685,Conversation log
7340738.0,ChatGPT,1573,382,1955,Conversation log
7340843.0,ChatGPT,279,629,908,Conversation log
7340983.0,ChatGPT,169,162,331,Conversation log
7341177.0,ChatGPT,479,203,682,Conversation log
7341201.0,ChatGPT,701,169,870,Conversation log
7341227.0,ChatGPT,689,460,1149,Conversation log
7341294.0,ChatGPT,907,304,1211,Conversation log
7341323.0,ChatGPT,1234,219,1453,Conversation log
7341363.0,ChatGPT,32,270,302,Conversation log
7341619.0,ChatGPT,768,122,890,Conversation log
7341655.0,ChatGPT,23,209,232,Conversation log
7341673.0,ChatGPT,865,146,1011,Conversation log
7341702.0,ChatGPT,1030,168,1198,Conversation log
7341745.0,ChatGPT,59,51,110,Conversation log
7342048.0,ChatGPT,55,45,100,Conversation log
7342222.0,ChatGPT,160,46,206,Conversation log
7342304.0,ChatGPT,161,211,372,Conversation log
7342315.0,ChatGPT,1006,123,1129,Conversation log
7342509.0,ChatGPT,1308,302,1610,Conversation log
7342608.0,ChatGPT,20,381,401,Conversation log
7342613.0,ChatGPT,1042,635,1677,Conversation log
7342991.0,ChatGPT,1369,414,1783,Conversation log
7343165.0,ChatGPT,977,131,1108,Conversation log
7343218.0,ChatGPT,136,170,306,Conversation log
7343263.0,ChatGPT,323,555,878,Conversation log
7343283.0,ChatGPT,889,293,1182,Conversation log
7343411.0,ChatGPT,51,308,359,Conversation log
7343575.0,ChatGPT,1224,220,1444,Conversation log
7343630.0,ChatGPT,498,204,702,Conversation log
7343653.0,ChatGPT,260,242,502,Conversation log
7343732.0,ChatGPT,358,249,607,Conversation log
7343809.0,ChatGPT,27,42,69,Conversation log
7344360.0,ChatGPT,23,219,242,Conversation log
7344941.0,ChatGPT,48,109,157,Conversation log
7345003.0,ChatGPT,720,415,1135,Conversation log
7345200.0,ChatGPT,17,267,284,Conversation log
7345240.0,ChatGPT,311,268,579,Conversation log
7345297.0,ChatGPT,605,251,856,Conversation log
7345397.0,ChatGPT,655,146,801,Conversation log
7345822.0,ChatGPT,28,145,173,Conversation log
7345846.0,ChatGPT,186,47,233,Conversation log
7345954.0,ChatGPT,24,253,277,Conversation log
7346000.0,ChatGPT,293,280,573,Conversation log
7346117.0,ChatGPT,15,276,291,Conversation log
7346179.0,ChatGPT,316,364,680,Conversation log
7346210.0,ChatGPT,23,173,196,Conversation log
7346427.0,ChatGPT,108,166,274,Conversation log
7346457.0,ChatGPT,443,281,724,Conversation log
7346568.0,ChatGPT,26,47,73,Conversation log
7346571.0,ChatGPT,262,109,371,Conversation log
7346587.0,ChatGPT,86,279,365,Conversation log
7346635.0,ChatGPT,598,185,783,Conversation log
7346672.0,ChatGPT,394,351,745,Conversation log
7347731.0,ChatGPT,799,124,923,Conversation log
7348383.0,ChatGPT,732,216,948,Conversation log
7348494.0,ChatGPT,1014,49,1063,Conversation log
7348552.0,ChatGPT,1097,30,1127,Conversation log
7348627.0,ChatGPT,538,736,1274,Conversation log
7348630.0,ChatGPT,1181,47,1228,Conversation log
7348725.0,ChatGPT,1267,25,1292,Conversation log
7348787.0,ChatGPT,33,30,63,Conversation log
7349253.0,ChatGPT,420,75,495,Conversation log
7349335.0,ChatGPT,450,35,485,Conversation log
7349483.0,ChatGPT,427,36,463,Conversation log
7349673.0,ChatGPT,409,10,419,Conversation log
7349701.0,ChatGPT,289,16,305,Conversation log
7349743.0,ChatGPT,259,18,277,Conversation log
7349796.0,ChatGPT,370,169,539,Conversation log
7350312.0,ChatGPT,16,83,99,Conversation log
7350322.0,ChatGPT,190,90,280,Conversation log
7350732.0,ChatGPT,368,95,463,Conversation log
7350789.0,ChatGPT,545,93,638,Conversation log
7350880.0,ChatGPT,20,45,65,Conversation log
7350915.0,ChatGPT,685,83,768,Conversation log
7350975.0,ChatGPT,727,95,822,Conversation log
7351003.0,ChatGPT,1782,62,1844,Conversation log
7351040.0,ChatGPT,1672,1284,2956,Conversation log
