Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
7306264.0,GPT-4,526,451,977,API log
7306264.0,GPT-4,538,464,1002,API log
7306264.0,GPT-4,292,234,526,API log
7306264.0,GPT-4,669,590,1259,API log
7306264.0,GPT-4,446,388,834,API log
7306264.0,GPT-4,354,296,650,API log
7306264.0,GPT-4,657,599,1256,API log
7306324.0,GPT-4,587,529,1116,API log
7306324.0,GPT-4,538,480,1018,API log
7306324.0,GPT-4,456,384,840,API log
7306324.0,GPT-4,657,599,1256,API log
7306324.0,GPT-4,446,388,834,API log
7306324.0,GPT-4,526,468,994,API log
7306324.0,GPT-4,669,611,1280,API log
7306384.0,GPT-4,538,464,1002,API log
7306384.0,GPT-4,657,599,1256,API log
7306384.0,GPT-4,587,508,1095,API log
7306384.0,GPT-4,669,611,1280,API log
7306444.0,GPT-4,587,529,1116,API log
7306504.0,GPT-4,587,529,1116,API log
7306564.0,GPT-4,587,529,1116,API log
7306616.0,GPT-4,195,137,332,API log
7306616.0,GPT-4,278,220,498,API log
7306616.0,GPT-4,130,79,209,API log
7306616.0,GPT-4,232,174,406,API log
7306616.0,GPT-4,452,578,1030,API log
7306616.0,GPT-4,473,415,888,API log
7306616.0,GPT-4,355,287,642,API log
7306616.0,GPT-4,379,321,700,API log
7306616.0,GPT-4,90,29,119,API log
7306616.0,GPT-4,245,187,432,API log
7306616.0,GPT-4,153,97,250,API log
7306616.0,GPT-4,292,234,526,API log
7306616.0,GPT-4,132,81,213,API log
7306616.0,GPT-4,197,139,336,API log
7306616.0,GPT-4,152,96,248,API log
7306616.0,GPT-4,350,292,642,API log
7306616.0,GPT-4,356,298,654,API log
7306616.0,GPT-4,564,506,1070,API log
7306616.0,GPT-4,83,26,109,API log
7306616.0,GPT-4,387,340,727,API log
7306676.0,GPT-4,452,394,846,API log
7306676.0,GPT-4,564,506,1070,API log
7306736.0,GPT-4,564,506,1070,API log
7306796.0,GPT-4,564,491,1055,API log
7306838.0,GPT-4,351,294,645,API log
7306838.0,GPT-4,263,205,468,API log
7306880.0,GPT-4,487,110,597,API log
7306880.0,GPT-4,485,97,582,API log
7306880.0,GPT-4,481,97,578,API log
7306880.0,GPT-4,502,125,627,API log
7306880.0,GPT-4,367,94,461,API log
7306880.0,GPT-4,411,130,541,API log
7306880.0,GPT-4,396,100,496,API log
7306880.0,GPT-4,516,95,611,API log
7306880.0,GPT-4,355,91,446,API log
7306880.0,GPT-4,437,25,462,API log
7306880.0,GPT-4,451,109,560,API log
7306880.0,GPT-4,497,101,598,API log
7306880.0,GPT-4,383,118,501,API log
7306880.0,GPT-4,434,85,519,API log
7306880.0,GPT-4,521,162,683,API log
7306880.0,GPT-4,570,134,704,API log
7306880.0,GPT-4,367,121,488,API log
7306880.0,GPT-4,653,120,773,API log
7306880.0,GPT-4,676,114,790,API log
7306880.0,GPT-4,359,100,459,API log
7306911.0,GPT-4,603,97,700,API log
7306911.0,GPT-4,684,129,813,API log
7306911.0,GPT-4,532,127,659,API log
7306911.0,GPT-4,474,99,573,API log
7306911.0,GPT-4,519,99,618,API log
7306911.0,GPT-4,485,133,618,API log
7306911.0,GPT-4,761,98,859,API log
7306911.0,GPT-4,539,96,635,API log
7306911.0,GPT-4,627,107,734,API log
7306911.0,GPT-4,556,88,644,API log
7306911.0,GPT-4,500,90,590,API log
7306911.0,GPT-4,529,296,825,API log
7306911.0,GPT-4,596,98,694,API log
7306911.0,GPT-4,511,106,617,API log
7306911.0,GPT-4,823,405,1228,API log
7306911.0,GPT-4,685,121,806,API log
7306911.0,GPT-4,704,100,804,API log
7306911.0,GPT-4,749,94,843,API log
7306911.0,GPT-4,363,204,567,API log
7306911.0,GPT-4,715,151,866,API log
7306951.0,GPT-4,747,117,864,API log
7306951.0,GPT-4,437,101,538,API log
7306951.0,GPT-4,578,193,771,API log
7306951.0,GPT-4,481,99,580,API log
7306951.0,GPT-4,745,104,849,API log
7306951.0,GPT-4,476,321,797,API log
7306951.0,GPT-4,810,139,949,API log
7306951.0,GPT-4,620,93,713,API log
7306951.0,GPT-4,425,406,831,API log
7306951.0,GPT-4,496,262,758,API log
7306951.0,GPT-4,618,107,725,API log
7306951.0,GPT-4,588,123,711,API log
7306951.0,GPT-4,537,363,900,API log
7306951.0,GPT-4,550,100,650,API log
7306951.0,GPT-4,603,91,694,API log
7306951.0,GPT-4,528,114,642,API log
7306951.0,GPT-4,377,114,491,API log
7306960.0,GPT-4,449,436,885,API log
7306960.0,GPT-4,543,122,665,API log
7306960.0,GPT-4,562,236,798,API log
7307020.0,GPT-4,449,390,839,API log
7307080.0,GPT-4,449,180,629,API log
7307104.0,GPT-4,688,158,846,API log
7307104.0,GPT-4,556,99,655,API log
7307104.0,GPT-4,256,180,436,API log
7307104.0,GPT-4,525,118,643,API log
7307104.0,GPT-4,700,109,809,API log
7307104.0,GPT-4,580,99,679,API log
7307104.0,GPT-4,491,84,575,API log
7307104.0,GPT-4,572,123,695,API log
7307104.0,GPT-4,485,104,589,API log
7307104.0,GPT-4,400,394,794,API log
7307104.0,GPT-4,482,123,605,API log
7307104.0,GPT-4,604,136,740,API log
7307104.0,GPT-4,467,191,658,API log
7307104.0,GPT-4,499,95,594,API log
7307104.0,GPT-4,725,166,891,API log
7307104.0,GPT-4,891,92,983,API log
7307104.0,GPT-4,389,104,493,API log
7307104.0,GPT-4,439,114,553,API log
7307104.0,GPT-4,495,113,608,API log
7307104.0,GPT-4,538,134,672,API log
7307154.0,GPT-4,313,218,531,API log
7307155.0,GPT-4,654,105,759,API log
7307155.0,GPT-4,430,94,524,API log
7307155.0,GPT-4,464,593,1057,API log
7307155.0,GPT-4,618,143,761,API log
7307155.0,GPT-4,471,118,589,API log
7307155.0,GPT-4,837,86,923,API log
7307155.0,GPT-4,697,116,813,API log
7307155.0,GPT-4,650,87,737,API log
7307155.0,GPT-4,488,95,583,API log
7307155.0,GPT-4,484,135,619,API log
7307155.0,GPT-4,429,127,556,API log
7307155.0,GPT-4,753,155,908,API log
7307155.0,GPT-4,456,104,560,API log
7307155.0,GPT-4,525,156,681,API log
7307155.0,GPT-4,952,421,1373,API log
7307155.0,GPT-4,801,426,1227,API log
7307155.0,GPT-4,519,102,621,API log
7307155.0,GPT-4,561,102,663,API log
7307155.0,GPT-4,456,106,562,API log
7307215.0,GPT-4,952,479,1431,API log
7307215.0,GPT-4,464,509,973,API log
7307275.0,GPT-4,952,421,1373,API log
7307275.0,GPT-4,464,493,957,API log
7307335.0,GPT-4,464,492,956,API log
7307335.0,GPT-4,952,421,1373,API log
7307395.0,GPT-4,952,420,1372,API log
7307395.0,GPT-4,464,305,769,API log
7307456.0,GPT-4,952,534,1486,API log
7307516.0,GPT-4,952,412,1364,API log
7307576.0,GPT-4,952,544,1496,API log
7307636.0,GPT-4,952,414,1366,API log
7307676.0,GPT-4,587,168,755,API log
7307676.0,GPT-4,311,261,572,API log
7307676.0,GPT-4,564,134,698,API log
7307676.0,GPT-4,396,116,512,API log
7307676.0,GPT-4,471,118,589,API log
7307676.0,GPT-4,310,117,427,API log
7307676.0,GPT-4,214,116,330,API log
7307676.0,GPT-4,304,158,462,API log
7307676.0,GPT-4,797,95,892,API log
7307676.0,GPT-4,547,587,1134,API log
7307676.0,GPT-4,340,256,596,API log
7307676.0,GPT-4,470,478,948,API log
7307676.0,GPT-4,424,110,534,API log
7307676.0,GPT-4,329,78,407,API log
7307676.0,GPT-4,360,106,466,API log
7307676.0,GPT-4,617,108,725,API log
7307676.0,GPT-4,316,102,418,API log
7307676.0,GPT-4,648,105,753,API log
7307676.0,GPT-4,225,25,250,API log
7307676.0,GPT-4,620,107,727,API log
7307736.0,GPT-4,547,341,888,API log
7307736.0,GPT-4,470,503,973,API log
7307736.0,GPT-4,340,251,591,API log
7307736.0,GPT-4,311,269,580,API log
7307736.0,GPT-4,587,112,699,API log
7307796.0,GPT-4,470,459,929,API log
7307796.0,GPT-4,547,578,1125,API log
7307856.0,GPT-4,547,589,1136,API log
7307916.0,GPT-4,547,600,1147,API log
7307977.0,GPT-4,547,291,838,API log
7308037.0,GPT-4,547,289,836,API log
7308097.0,GPT-4,547,548,1095,API log
7308157.0,GPT-4,547,260,807,API log
7308180.0,GPT-4,484,94,578,API log
7308180.0,GPT-4,490,157,647,API log
7308209.0,GPT-4,195,383,578,API log
7308209.0,GPT-4,137,357,494,API log
7308209.0,GPT-4,148,325,473,API log
7308209.0,GPT-4,223,386,609,API log
7308209.0,GPT-4,210,522,732,API log
7308209.0,GPT-4,206,474,680,API log
7308209.0,GPT-4,109,291,400,API log
7308209.0,GPT-4,202,513,715,API log
7308209.0,GPT-4,191,454,645,API log
7308209.0,GPT-4,171,451,622,API log
7308209.0,GPT-4,133,324,457,API log
7308209.0,GPT-4,212,453,665,API log
7308209.0,GPT-4,170,368,538,API log
7308209.0,GPT-4,178,409,587,API log
7308209.0,GPT-4,266,560,826,API log
7308209.0,GPT-4,225,617,842,API log
7308209.0,GPT-4,123,237,360,API log
7308209.0,GPT-4,93,266,359,API log
7308209.0,GPT-4,87,266,353,API log
7308209.0,GPT-4,142,393,535,API log
7308270.0,GPT-4,93,197,290,API log
7308270.0,GPT-4,142,413,555,API log
7308270.0,GPT-4,171,450,621,API log
7308270.0,GPT-4,195,397,592,API log
7308270.0,GPT-4,225,578,803,API log
7308270.0,GPT-4,223,439,662,API log
7308270.0,GPT-4,210,569,779,API log
7308270.0,GPT-4,212,453,665,API log
7308270.0,GPT-4,87,228,315,API log
7308270.0,GPT-4,206,478,684,API log
7308270.0,GPT-4,266,553,819,API log
7308270.0,GPT-4,202,440,642,API log
7308270.0,GPT-4,178,406,584,API log
7308270.0,GPT-4,170,365,535,API log
7308270.0,GPT-4,191,442,633,API log
7308270.0,GPT-4,137,350,487,API log
7308330.0,GPT-4,206,474,680,API log
7308330.0,GPT-4,266,560,826,API log
7308330.0,GPT-4,223,410,633,API log
7308330.0,GPT-4,171,449,620,API log
7308330.0,GPT-4,225,588,813,API log
7308331.0,GPT-4,142,362,504,API log
7308331.0,GPT-4,210,479,689,API log
7308331.0,GPT-4,202,429,631,API log
7308331.0,GPT-4,191,485,676,API log
7308331.0,GPT-4,212,453,665,API log
7308331.0,GPT-4,178,447,625,API log
7308390.0,GPT-4,225,590,815,API log
7308390.0,GPT-4,171,418,589,API log
7308390.0,GPT-4,266,555,821,API log
7308390.0,GPT-4,206,471,677,API log
7308390.0,GPT-4,223,460,683,API log
7308391.0,GPT-4,210,513,723,API log
7308391.0,GPT-4,212,450,662,API log
7308391.0,GPT-4,178,414,592,API log
7308391.0,GPT-4,202,477,679,API log
7308391.0,GPT-4,191,460,651,API log
7308450.0,GPT-4,206,475,681,API log
7308450.0,GPT-4,171,443,614,API log
7308450.0,GPT-4,266,558,824,API log
7308450.0,GPT-4,225,610,835,API log
7308451.0,GPT-4,191,407,598,API log
7308451.0,GPT-4,210,561,771,API log
7308451.0,GPT-4,223,455,678,API log
7308451.0,GPT-4,202,456,658,API log
7308451.0,GPT-4,178,500,678,API log
7308451.0,GPT-4,212,453,665,API log
7308510.0,GPT-4,206,475,681,API log
7308510.0,GPT-4,266,560,826,API log
7308510.0,GPT-4,171,449,620,API log
7308511.0,GPT-4,212,453,665,API log
7308511.0,GPT-4,202,430,632,API log
7308511.0,GPT-4,210,513,723,API log
7308511.0,GPT-4,178,398,576,API log
7308511.0,GPT-4,225,609,834,API log
7308511.0,GPT-4,223,463,686,API log
7308571.0,GPT-4,210,516,726,API log
7308631.0,GPT-4,210,513,723,API log
7308691.0,GPT-4,210,522,732,API log
7308752.0,GPT-4,210,516,726,API log
7308801.0,GPT-4,203,550,753,API log
7308801.0,GPT-4,222,625,847,API log
7308801.0,GPT-4,134,306,440,API log
7308801.0,GPT-4,205,486,691,API log
7308801.0,GPT-4,88,236,324,API log
7308801.0,GPT-4,213,472,685,API log
7308801.0,GPT-4,99,133,232,API log
7308801.0,GPT-4,213,466,679,API log
7308801.0,GPT-4,90,252,342,API log
7308801.0,GPT-4,164,307,471,API log
7308801.0,GPT-4,121,174,295,API log
7308801.0,GPT-4,147,234,381,API log
7308801.0,GPT-4,109,239,348,API log
7308801.0,GPT-4,181,449,630,API log
7308801.0,GPT-4,222,543,765,API log
7308801.0,GPT-4,113,215,328,API log
7308801.0,GPT-4,148,318,466,API log
7308801.0,GPT-4,103,182,285,API log
7308801.0,GPT-4,121,294,415,API log
7308801.0,GPT-4,244,590,834,API log
7308861.0,GPT-4,222,621,843,API log
7308921.0,GPT-4,222,621,843,API log
7308981.0,GPT-4,222,627,849,API log
7309041.0,GPT-4,222,601,823,API log
7309102.0,GPT-4,222,627,849,API log
7309162.0,GPT-4,222,599,821,API log
7309222.0,GPT-4,222,623,845,API log
7309282.0,GPT-4,222,601,823,API log
7309342.0,GPT-4,222,597,819,API log
7309402.0,GPT-4,222,623,845,API log
7309462.0,GPT-4,222,621,843,API log
7309522.0,GPT-4,222,623,845,API log
7309582.0,GPT-4,222,625,847,API log
7309642.0,GPT-4,222,627,849,API log
7309702.0,GPT-4,222,619,841,API log
7309763.0,GPT-4,222,621,843,API log
7309823.0,GPT-4,222,628,850,API log
7309883.0,GPT-4,222,595,817,API log
7309943.0,GPT-4,222,618,840,API log
7310003.0,GPT-4,222,626,848,API log
7310059.0,GPT-4,135,306,441,API log
7310059.0,GPT-4,194,438,632,API log
7310059.0,GPT-4,235,493,728,API log
7310059.0,GPT-4,164,374,538,API log
7310059.0,GPT-4,265,417,682,API log
7310059.0,GPT-4,121,246,367,API log
7310059.0,GPT-4,151,299,450,API log
7310059.0,GPT-4,130,282,412,API log
7310059.0,GPT-4,201,529,730,API log
7310059.0,GPT-4,113,259,372,API log
7310059.0,GPT-4,113,241,354,API log
7310059.0,GPT-4,125,243,368,API log
7310059.0,GPT-4,174,485,659,API log
7310059.0,GPT-4,147,357,504,API log
7310059.0,GPT-4,106,257,363,API log
7310059.0,GPT-4,267,551,818,API log
7310059.0,GPT-4,92,246,338,API log
7310059.0,GPT-4,156,346,502,API log
7310059.0,GPT-4,309,678,987,API log
7310059.0,GPT-4,121,286,407,API log
7310118.0,GPT-4,206,674,880,API log
7310118.0,GPT-4,220,450,670,API log
7310118.0,GPT-4,130,347,477,API log
7310118.0,GPT-4,105,216,321,API log
7310118.0,GPT-4,109,202,311,API log
7310118.0,GPT-4,250,406,656,API log
7310118.0,GPT-4,175,379,554,API log
7310118.0,GPT-4,167,438,605,API log
7310118.0,GPT-4,195,538,733,API log
7310118.0,GPT-4,110,241,351,API log
7310118.0,GPT-4,220,642,862,API log
7310118.0,GPT-4,167,466,633,API log
7310118.0,GPT-4,226,492,718,API log
7310118.0,GPT-4,207,565,772,API log
7310118.0,GPT-4,178,419,597,API log
7310118.0,GPT-4,126,347,473,API log
7310118.0,GPT-4,166,399,565,API log
7310118.0,GPT-4,221,661,882,API log
7310118.0,GPT-4,193,356,549,API log
7310118.0,GPT-4,115,304,419,API log
7310178.0,GPT-4,167,438,605,API log
7310178.0,GPT-4,110,300,410,API log
7310178.0,GPT-4,207,534,741,API log
7310178.0,GPT-4,115,270,385,API log
7310178.0,GPT-4,221,649,870,API log
7310178.0,GPT-4,167,437,604,API log
7310178.0,GPT-4,195,502,697,API log
7310178.0,GPT-4,175,379,554,API log
7310178.0,GPT-4,166,371,537,API log
7310178.0,GPT-4,206,674,880,API log
7310178.0,GPT-4,226,466,692,API log
7310178.0,GPT-4,220,363,583,API log
7310178.0,GPT-4,250,461,711,API log
7310178.0,GPT-4,178,407,585,API log
7310178.0,GPT-4,130,376,506,API log
7310178.0,GPT-4,220,637,857,API log
7310178.0,GPT-4,193,374,567,API log
7310238.0,GPT-4,250,437,687,API log
7310238.0,GPT-4,178,466,644,API log
7310238.0,GPT-4,206,678,884,API log
7310238.0,GPT-4,167,473,640,API log
7310238.0,GPT-4,220,660,880,API log
7310239.0,GPT-4,195,556,751,API log
7310239.0,GPT-4,226,519,745,API log
7310239.0,GPT-4,167,466,633,API log
7310239.0,GPT-4,207,528,735,API log
7310239.0,GPT-4,221,640,861,API log
7310298.0,GPT-4,206,654,860,API log
7310298.0,GPT-4,167,436,603,API log
7310298.0,GPT-4,220,425,645,API log
7310298.0,GPT-4,250,416,666,API log
7310299.0,GPT-4,221,648,869,API log
7310299.0,GPT-4,226,527,753,API log
7310299.0,GPT-4,167,456,623,API log
7310299.0,GPT-4,207,556,763,API log
7310299.0,GPT-4,195,509,704,API log
7310358.0,GPT-4,250,420,670,API log
7310358.0,GPT-4,206,678,884,API log
7310358.0,GPT-4,167,438,605,API log
7310359.0,GPT-4,226,432,658,API log
7310359.0,GPT-4,221,642,863,API log
7310359.0,GPT-4,167,438,605,API log
7310359.0,GPT-4,207,528,735,API log
7310418.0,GPT-4,250,433,683,API log
7310418.0,GPT-4,167,438,605,API log
7310418.0,GPT-4,206,679,885,API log
7310419.0,GPT-4,207,528,735,API log
7310419.0,GPT-4,167,449,616,API log
7310419.0,GPT-4,221,646,867,API log
7310419.0,GPT-4,226,469,695,API log
7310478.0,GPT-4,167,418,585,API log
7310478.0,GPT-4,206,654,860,API log
7310479.0,GPT-4,226,466,692,API log
7310479.0,GPT-4,221,644,865,API log
7310479.0,GPT-4,207,555,762,API log
7310538.0,GPT-4,206,679,885,API log
7310539.0,GPT-4,207,550,757,API log
7310539.0,GPT-4,221,644,865,API log
7310598.0,GPT-4,206,749,955,API log
7310599.0,GPT-4,221,644,865,API log
7310599.0,GPT-4,207,558,765,API log
7310659.0,GPT-4,206,664,870,API log
7310659.0,GPT-4,221,649,870,API log
7310719.0,GPT-4,221,619,840,API log
7310719.0,GPT-4,206,670,876,API log
7310779.0,GPT-4,221,640,861,API log
7310779.0,GPT-4,206,670,876,API log
7310839.0,GPT-4,206,655,861,API log
7310839.0,GPT-4,221,663,884,API log
7310899.0,GPT-4,206,674,880,API log
7310899.0,GPT-4,221,645,866,API log
7310959.0,GPT-4,206,672,878,API log
7310960.0,GPT-4,221,619,840,API log
7311019.0,GPT-4,206,648,854,API log
7311020.0,GPT-4,221,644,865,API log
7311079.0,GPT-4,206,648,854,API log
7311080.0,GPT-4,221,644,865,API log
7311139.0,GPT-4,206,685,891,API log
7311140.0,GPT-4,221,649,870,API log
7311199.0,GPT-4,206,671,877,API log
7311200.0,GPT-4,221,642,863,API log
7311259.0,GPT-4,206,653,859,API log
7311260.0,GPT-4,221,649,870,API log
7311319.0,GPT-4,206,648,854,API log
7311320.0,GPT-4,221,640,861,API log
7311380.0,GPT-4,206,670,876,API log
7311380.0,GPT-4,221,644,865,API log
7311436.0,GPT-4,186,460,646,API log
7311436.0,GPT-4,290,606,896,API log
7311436.0,GPT-4,152,227,379,API log
7311436.0,GPT-4,160,424,584,API log
7311436.0,GPT-4,84,179,263,API log
7311436.0,GPT-4,171,334,505,API log
7311436.0,GPT-4,272,691,963,API log
7311436.0,GPT-4,248,490,738,API log
7311436.0,GPT-4,233,494,727,API log
7311436.0,GPT-4,145,408,553,API log
7311436.0,GPT-4,130,289,419,API log
7311436.0,GPT-4,174,344,518,API log
7311436.0,GPT-4,143,492,635,API log
7311436.0,GPT-4,284,824,1108,API log
7311436.0,GPT-4,136,344,480,API log
7311436.0,GPT-4,147,303,450,API log
7311436.0,GPT-4,147,408,555,API log
7311436.0,GPT-4,138,283,421,API log
7311436.0,GPT-4,139,350,489,API log
7311436.0,GPT-4,172,378,550,API log
7311496.0,GPT-4,186,474,660,API log
7311496.0,GPT-4,284,812,1096,API log
7311496.0,GPT-4,143,392,535,API log
7311496.0,GPT-4,174,320,494,API log
7311496.0,GPT-4,147,354,501,API log
7311496.0,GPT-4,248,554,802,API log
7311496.0,GPT-4,272,682,954,API log
7311496.0,GPT-4,172,416,588,API log
7311496.0,GPT-4,233,440,673,API log
7311496.0,GPT-4,145,408,553,API log
7311496.0,GPT-4,160,372,532,API log
7311496.0,GPT-4,290,626,916,API log
7311556.0,GPT-4,284,785,1069,API log
7311556.0,GPT-4,272,690,962,API log
7311556.0,GPT-4,160,305,465,API log
7311556.0,GPT-4,248,550,798,API log
7311556.0,GPT-4,290,655,945,API log
7311616.0,GPT-4,284,753,1037,API log
7311677.0,GPT-4,284,823,1107,API log
7311737.0,GPT-4,284,652,936,API log
7311797.0,GPT-4,284,617,901,API log
7311857.0,GPT-4,284,711,995,API log
7311917.0,GPT-4,284,774,1058,API log
7311977.0,GPT-4,284,640,924,API log
7312037.0,GPT-4,284,783,1067,API log
7312097.0,GPT-4,284,652,936,API log
7312157.0,GPT-4,284,782,1066,API log
7312217.0,GPT-4,284,647,931,API log
7312278.0,GPT-4,284,806,1090,API log
7312338.0,GPT-4,284,824,1108,API log
7312398.0,GPT-4,284,748,1032,API log
7312458.0,GPT-4,284,637,921,API log
7312518.0,GPT-4,284,842,1126,API log
7312578.0,GPT-4,284,810,1094,API log
7312638.0,GPT-4,284,838,1122,API log
7312698.0,GPT-4,284,581,865,API log
7312758.0,GPT-4,284,713,997,API log
7312818.0,GPT-4,284,682,966,API log
7312878.0,GPT-4,284,766,1050,API log
7312938.0,GPT-4,284,832,1116,API log
7312999.0,GPT-4,284,793,1077,API log
7313059.0,GPT-4,284,713,997,API log
7313119.0,GPT-4,284,837,1121,API log
7313179.0,GPT-4,284,763,1047,API log
7313239.0,GPT-4,284,825,1109,API log
7313299.0,GPT-4,284,845,1129,API log
7313359.0,GPT-4,284,710,994,API log
7313419.0,GPT-4,284,645,929,API log
7313479.0,GPT-4,284,771,1055,API log
7313539.0,GPT-4,284,761,1045,API log
7313600.0,GPT-4,284,790,1074,API log
7313660.0,GPT-4,284,713,997,API log
7313720.0,GPT-4,284,803,1087,API log
7313780.0,GPT-4,284,843,1127,API log
7313840.0,GPT-4,284,627,911,API log
7313900.0,GPT-4,284,649,933,API log
7313960.0,GPT-4,284,821,1105,API log
7314020.0,GPT-4,284,593,877,API log
7314077.0,GPT-4,457,930,1387,API log
7314077.0,GPT-4,116,273,389,API log
7314078.0,GPT-4,205,444,649,API log
7314078.0,GPT-4,156,473,629,API log
7314078.0,GPT-4,187,494,681,API log
7314078.0,GPT-4,135,326,461,API log
7314078.0,GPT-4,222,484,706,API log
7314078.0,GPT-4,143,413,556,API log
7314078.0,GPT-4,165,522,687,API log
7314078.0,GPT-4,148,337,485,API log
7314078.0,GPT-4,143,374,517,API log
7314078.0,GPT-4,156,434,590,API log
7314078.0,GPT-4,119,258,377,API log
7314078.0,GPT-4,140,265,405,API log
7314078.0,GPT-4,324,687,1011,API log
7314078.0,GPT-4,283,759,1042,API log
7314078.0,GPT-4,144,382,526,API log
7314078.0,GPT-4,131,274,405,API log
7314078.0,GPT-4,174,340,514,API log
7314078.0,GPT-4,112,293,405,API log
7314132.0,GPT-4,302,4,306,API log
7314134.0,GPT-4,343,13,356,API log
7314137.0,GPT-4,266,8,274,API log
7314138.0,GPT-4,174,309,483,API log
7314138.0,GPT-4,144,385,529,API log
7314138.0,GPT-4,457,933,1390,API log
7314138.0,GPT-4,112,144,256,API log
7314138.0,GPT-4,283,743,1026,API log
7314138.0,GPT-4,324,694,1018,API log
7314138.0,GPT-4,165,443,608,API log
7314138.0,GPT-4,148,320,468,API log
7314138.0,GPT-4,187,467,654,API log
7314138.0,GPT-4,143,367,510,API log
7314138.0,GPT-4,156,471,627,API log
7314138.0,GPT-4,135,321,456,API log
7314138.0,GPT-4,222,459,681,API log
7314138.0,GPT-4,205,452,657,API log
7314144.0,GPT-4,194,1,195,API log
7314145.0,GPT-4,130,1,131,API log
7314146.0,GPT-4,307,3,310,API log
7314147.0,GPT-4,352,9,361,API log
7314149.0,GPT-4,255,10,265,API log
7314151.0,GPT-4,127,1,128,API log
7314154.0,GPT-4,300,1,301,API log
7314163.0,GPT-4,362,11,373,API log
7314166.0,GPT-4,258,6,264,API log
7314167.0,GPT-4,191,1,192,API log
7314169.0,GPT-4,129,1,130,API log
7314171.0,GPT-4,303,5,308,API log
7314176.0,GPT-4,374,9,383,API log
7314179.0,GPT-4,303,2,305,API log
7314182.0,GPT-4,344,10,354,API log
7314184.0,GPT-4,265,11,276,API log
7314186.0,GPT-4,195,1,196,API log
7314187.0,GPT-4,129,1,130,API log
7314188.0,GPT-4,309,3,312,API log
7314189.0,GPT-4,354,14,368,API log
7314191.0,GPT-4,261,71,332,API log
7314198.0,GPT-4,156,480,636,API log
7314198.0,GPT-4,283,766,1049,API log
7314198.0,GPT-4,457,930,1387,API log
7314198.0,GPT-4,324,715,1039,API log
7314198.0,GPT-4,144,385,529,API log
7314198.0,GPT-4,165,451,616,API log
7314201.0,GPT-4,133,1,134,API log
7314203.0,GPT-4,306,5,311,API log
7314205.0,GPT-4,369,10,379,API log
7314213.0,GPT-4,262,11,273,API log
7314225.0,GPT-4,195,1,196,API log
7314227.0,GPT-4,129,1,130,API log
7314229.0,GPT-4,307,2,309,API log
7314230.0,GPT-4,380,11,391,API log
7314232.0,GPT-4,259,6,265,API log
7314234.0,GPT-4,195,1,196,API log
7314236.0,GPT-4,193,1,194,API log
7314244.0,GPT-4,130,1,131,API log
7314245.0,GPT-4,304,4,308,API log
7314246.0,GPT-4,392,20,412,API log
7314250.0,GPT-4,269,6,275,API log
7314254.0,GPT-4,193,1,194,API log
7314258.0,GPT-4,165,466,631,API log
7314258.0,GPT-4,283,758,1041,API log
7314258.0,GPT-4,156,473,629,API log
7314258.0,GPT-4,144,385,529,API log
7314258.0,GPT-4,324,639,963,API log
7314258.0,GPT-4,195,1,196,API log
7314258.0,GPT-4,457,953,1410,API log
7314277.0,GPT-4,139,1,140,API log
7314278.0,GPT-4,314,2,316,API log
7314279.0,GPT-4,413,6,419,API log
7314280.0,GPT-4,301,2,303,API log
7314291.0,GPT-4,342,11,353,API log
7314293.0,GPT-4,264,6,270,API log
7314295.0,GPT-4,197,1,198,API log
7314299.0,GPT-4,195,1,196,API log
7314300.0,GPT-4,132,1,133,API log
7314301.0,GPT-4,309,4,313,API log
7314303.0,GPT-4,354,11,365,API log
7314306.0,GPT-4,260,7,267,API log
7314318.0,GPT-4,195,1,196,API log
7314318.0,GPT-4,457,835,1292,API log
7314318.0,GPT-4,165,469,634,API log
7314318.0,GPT-4,283,735,1018,API log
7314318.0,GPT-4,144,386,530,API log
7314319.0,GPT-4,132,1,133,API log
7314321.0,GPT-4,305,3,308,API log
7314322.0,GPT-4,366,6,372,API log
7314324.0,GPT-4,299,3,302,API log
7314325.0,GPT-4,340,12,352,API log
7314327.0,GPT-4,263,7,270,API log
7314330.0,GPT-4,193,1,194,API log
7314331.0,GPT-4,192,1,193,API log
7314335.0,GPT-4,129,1,130,API log
7314338.0,GPT-4,194,1,195,API log
7314340.0,GPT-4,130,1,131,API log
7314341.0,GPT-4,304,1,305,API log
7314343.0,GPT-4,349,7,356,API log
7314346.0,GPT-4,253,5,258,API log
7314348.0,GPT-4,125,1,126,API log
7314350.0,GPT-4,192,1,193,API log
7314352.0,GPT-4,124,1,125,API log
7314353.0,GPT-4,298,3,301,API log
7314354.0,GPT-4,357,6,363,API log
7314356.0,GPT-4,298,3,301,API log
7314361.0,GPT-4,339,10,349,API log
7314363.0,GPT-4,260,7,267,API log
7314364.0,GPT-4,195,1,196,API log
7314366.0,GPT-4,194,1,195,API log
7314366.0,GPT-4,156,512,668,API log
7314366.0,GPT-4,324,687,1011,API log
7314369.0,GPT-4,129,1,130,API log
7314370.0,GPT-4,305,2,307,API log
7314371.0,GPT-4,350,10,360,API log
7314378.0,GPT-4,457,880,1337,API log
7314378.0,GPT-4,283,812,1095,API log
7314378.0,GPT-4,144,395,539,API log
7314384.0,GPT-4,258,9,267,API log
7314385.0,GPT-4,194,1,195,API log
7314387.0,GPT-4,129,1,130,API log
7314388.0,GPT-4,302,1,303,API log
